Trd, 000166.850, 95
Trd, 000168.187, 94
Trd, 000168.650, 94
Trd, 000172.200, 93
Trd, 000173.762, 94
Trd, 000175.587, 94
Trd, 000176.262, 93
Trd, 000178.287, 95
Trd, 000179.900, 92
Trd, 000180.175, 93
Trd, 000182.087, 94
Trd, 000182.725, 94
Trd, 000182.912, 93
Trd, 000183.637, 92
Trd, 000185.812, 96
Trd, 000186.712, 94
Trd, 000188.687, 95
Trd, 000189.250, 94
Trd, 000189.900, 96
Trd, 000197.162, 94
Trd, 000198.300, 93
Trd, 000199.300, 95
Trd, 000200.187, 92
Trd, 000200.787, 91
Trd, 000201.000, 90
Trd, 000205.775, 91
Trd, 000205.912, 91
Trd, 000206.200, 92
Trd, 000208.150, 93
Trd, 000208.350, 92
Trd, 000208.762, 95
Trd, 000209.075, 95
Trd, 000210.350, 91
Trd, 000211.737, 95
Trd, 000212.725, 95
Trd, 000212.925, 96
Trd, 000215.637, 97
Trd, 000216.062, 97
Trd, 000217.075, 95
Trd, 000220.437, 94
Trd, 000220.550, 95
Trd, 000220.750, 94
Trd, 000221.175, 95
Trd, 000225.300, 96
Trd, 000225.650, 94
Trd, 000225.737, 100
Trd, 000227.637, 99
Trd, 000228.037, 100
Trd, 000228.437, 100
Trd, 000229.662, 99
Trd, 000233.262, 100
Trd, 000233.437, 101
Trd, 000234.062, 101
Trd, 000236.062, 103
Trd, 000239.650, 104
Trd, 000239.775, 104
Trd, 000241.100, 104
Trd, 000241.762, 103
Trd, 000244.225, 102
Trd, 000245.887, 102
Trd, 000246.450, 104
Trd, 000247.725, 105
Trd, 000248.375, 105
Trd, 000248.462, 106
Trd, 000248.962, 106
Trd, 000249.787, 106
Trd, 000251.950, 107
Trd, 000253.800, 108
Trd, 000256.587, 105
Trd, 000259.037, 106
Trd, 000259.487, 105
Trd, 000259.575, 104
Trd, 000260.475, 104
Trd, 000261.362, 105
Trd, 000261.912, 106
Trd, 000262.337, 108
Trd, 000264.987, 109
Trd, 000267.825, 109
Trd, 000268.062, 110
Trd, 000270.200, 110
Trd, 000271.062, 110
Trd, 000271.150, 112
Trd, 000271.212, 113
Trd, 000273.250, 113
Trd, 000273.625, 113
Trd, 000278.300, 114
Trd, 000278.487, 114
Trd, 000279.300, 114
Trd, 000280.412, 115
Trd, 000282.212, 117
Trd, 000283.437, 120
Trd, 000283.487, 120
Trd, 000284.575, 121
Trd, 000285.462, 121
Trd, 000286.000, 120
Trd, 000286.675, 119
Trd, 000287.012, 121
Trd, 000287.762, 123
Trd, 000288.100, 124
Trd, 000288.700, 129
Trd, 000290.237, 131
Trd, 000290.400, 128
Trd, 000292.300, 124
Trd, 000294.887, 125
Trd, 000295.937, 124
Trd, 000296.287, 124
Trd, 000297.437, 126
Trd, 000301.275, 124
Trd, 000301.437, 126
Trd, 000302.862, 125
Trd, 000305.500, 127
Trd, 000306.837, 127
Trd, 000308.825, 126
Trd, 000311.150, 127
Trd, 000311.975, 126
Trd, 000312.762, 124
Trd, 000313.100, 128
Trd, 000313.225, 123
Trd, 000317.750, 124
Trd, 000320.812, 123
Trd, 000321.100, 123
Trd, 000322.475, 121
Trd, 000323.112, 122
Trd, 000323.237, 122
Trd, 000323.350, 121
Trd, 000323.487, 121
Trd, 000324.625, 122
Trd, 000324.787, 120
Trd, 000325.675, 120
Trd, 000326.900, 118
Trd, 000331.212, 118
Trd, 000331.987, 117
Trd, 000333.937, 121
Trd, 000335.025, 120
Trd, 000338.650, 120
Trd, 000340.275, 119
Trd, 000342.450, 120
Trd, 000344.112, 120
Trd, 000344.200, 121
Trd, 000345.100, 122
Trd, 000346.012, 121
Trd, 000348.512, 119
Trd, 000348.900, 119
Trd, 000350.200, 119
Trd, 000350.775, 118
Trd, 000351.287, 117
Trd, 000352.862, 119
Trd, 000353.212, 122
Trd, 000356.162, 124
Trd, 000357.600, 124
Trd, 000359.125, 121
Trd, 000360.975, 119
Trd, 000361.662, 119
Trd, 000362.962, 118
Trd, 000363.350, 119
Trd, 000363.575, 120
Trd, 000364.475, 119
Trd, 000365.162, 118
Trd, 000365.725, 117
Trd, 000365.750, 120
Trd, 000368.812, 119
Trd, 000370.087, 117
Trd, 000374.562, 117
Trd, 000374.612, 116
Trd, 000375.337, 116
Trd, 000375.625, 115
Trd, 000375.787, 116
Trd, 000375.862, 115
Trd, 000377.125, 115
Trd, 000378.125, 116
Trd, 000382.137, 116
Trd, 000382.737, 115
Trd, 000386.100, 114
Trd, 000388.125, 117
Trd, 000388.287, 113
Trd, 000388.512, 119
Trd, 000389.462, 113
Trd, 000391.262, 114
Trd, 000391.612, 115
Trd, 000393.650, 113
Trd, 000394.750, 114
Trd, 000394.875, 113
Trd, 000395.362, 115
Trd, 000398.175, 113
Trd, 000398.850, 112
Trd, 000401.600, 113
Trd, 000401.762, 112
Trd, 000401.875, 111
Trd, 000402.550, 117
Trd, 000408.100, 111
Trd, 000408.637, 111
Trd, 000409.425, 111
Trd, 000410.175, 114
Trd, 000410.375, 112
Trd, 000411.575, 116
Trd, 000416.537, 111
Trd, 000417.250, 116
Trd, 000417.312, 110
Trd, 000418.275, 110
Trd, 000419.162, 110
Trd, 000419.762, 110
Trd, 000421.000, 109
Trd, 000421.225, 108
Trd, 000421.925, 115
Trd, 000422.325, 108
Trd, 000423.475, 115
Trd, 000423.737, 109
Trd, 000426.625, 112
Trd, 000427.100, 109
Trd, 000430.900, 108
Trd, 000432.162, 109
Trd, 000432.562, 108
Trd, 000433.712, 107
Trd, 000434.225, 107
Trd, 000435.350, 107
Trd, 000435.912, 105
Trd, 000436.125, 104
Trd, 000437.325, 104
Trd, 000438.975, 103
Trd, 000441.637, 105
Trd, 000442.212, 105
Trd, 000444.162, 106
Trd, 000444.550, 105
Trd, 000445.762, 107
Trd, 000446.387, 106
Trd, 000447.400, 104
Trd, 000451.500, 105
Trd, 000452.412, 105
Trd, 000453.812, 103
Trd, 000453.875, 102
Trd, 000453.962, 102
Trd, 000454.025, 101
Trd, 000454.937, 101
Trd, 000456.412, 104
Trd, 000457.812, 104
Trd, 000459.000, 102
Trd, 000462.225, 100
Trd, 000463.400, 103
Trd, 000464.362, 103
Trd, 000466.375, 103
Trd, 000467.575, 101
Trd, 000469.662, 101
Trd, 000470.262, 101
Trd, 000474.237, 101
Trd, 000474.587, 102
Trd, 000476.425, 103
Trd, 000476.475, 104
Trd, 000477.625, 106
Trd, 000478.537, 101
Trd, 000481.712, 103
Trd, 000483.250, 106
Trd, 000484.262, 104
Trd, 000485.812, 104
Trd, 000488.637, 104
Trd, 000489.300, 105
Trd, 000489.662, 103
Trd, 000489.800, 103
Trd, 000493.187, 106
Trd, 000493.875, 104
Trd, 000496.225, 108
Trd, 000496.900, 108
Trd, 000498.862, 107
Trd, 000498.950, 106
Trd, 000501.275, 105
Trd, 000502.537, 104
Trd, 000504.550, 104
Trd, 000505.212, 107
Trd, 000505.987, 106
Trd, 000506.387, 107
Trd, 000508.275, 108
Trd, 000511.212, 106
Trd, 000511.325, 107
Trd, 000511.600, 107
Trd, 000513.225, 105
Trd, 000513.975, 104
Trd, 000516.650, 106
Trd, 000517.750, 107
Trd, 000517.900, 107
Trd, 000518.000, 106
Trd, 000518.375, 106
Trd, 000518.400, 108
Trd, 000518.587, 105
Trd, 000521.062, 107
Trd, 000522.787, 108
Trd, 000523.412, 108
Trd, 000524.562, 108
Trd, 000529.337, 104
Trd, 000529.887, 108
Trd, 000533.350, 109
Trd, 000533.850, 109
Trd, 000535.212, 103
Trd, 000535.487, 105
Trd, 000536.100, 110
Trd, 000536.350, 109
Trd, 000537.262, 109
Trd, 000540.237, 111
Trd, 000541.712, 110
Trd, 000544.637, 111
Trd, 000544.700, 112
Trd, 000547.712, 110
Trd, 000548.262, 111
Trd, 000548.325, 112
Trd, 000551.662, 110
Trd, 000553.175, 109
Trd, 000553.612, 109
Trd, 000553.625, 109
Trd, 000557.137, 110
Trd, 000558.337, 109
Trd, 000558.350, 108
Trd, 000558.612, 108
Trd, 000562.612, 110
Trd, 000564.150, 110
Trd, 000564.250, 109
Trd, 000566.162, 110
Trd, 000568.425, 111
Trd, 000569.187, 111
Trd, 000569.637, 109
Trd, 000572.150, 112
Trd, 000572.375, 111
Trd, 000573.112, 112
Trd, 000573.637, 111
Trd, 000575.450, 112
Trd, 000575.587, 111
Trd, 000576.175, 112
Trd, 000576.975, 111
Trd, 000578.825, 110
Trd, 000581.525, 111
Trd, 000582.450, 110
Trd, 000582.925, 112
Trd, 000583.250, 109
Trd, 000584.987, 108
Trd, 000585.900, 107
Trd, 000586.250, 110
Trd, 000587.275, 107
Trd, 000594.900, 112
Trd, 000595.950, 106
Trd, 000597.050, 108
Trd, 000597.675, 108
Trd, 000600.350, 111
Trd, 000601.675, 113
Trd, 000601.912, 113
Trd, 000603.950, 114
Trd, 000604.288, 115
Trd, 000605.300, 115
Trd, 000606.963, 115
Trd, 000607.075, 116
Trd, 000607.400, 115
Trd, 000611.725, 112
Trd, 000611.963, 114
Trd, 000612.150, 112
Trd, 000614.400, 111
Trd, 000615.200, 114
Trd, 000615.338, 111
Trd, 000618.275, 112
Trd, 000619.450, 111
Trd, 000623.638, 111
Trd, 000624.650, 110
Trd, 000625.063, 110
Trd, 000626.338, 116
Trd, 000627.013, 111
Trd, 000627.675, 116
Trd, 000629.275, 112
Trd, 000630.425, 112
Trd, 000631.175, 113
Trd, 000632.975, 114
Trd, 000634.275, 115
Trd, 000634.688, 116
Trd, 000636.725, 117
Trd, 000638.350, 114
Trd, 000638.838, 113
Trd, 000639.338, 115
Trd, 000640.325, 114
Trd, 000642.938, 115
Trd, 000644.075, 118
Trd, 000644.925, 118
Trd, 000645.600, 114
Trd, 000651.038, 113
Trd, 000652.413, 114
Trd, 000652.750, 113
Trd, 000653.163, 112
Trd, 000653.388, 112
Trd, 000655.800, 115
Trd, 000657.625, 112
Trd, 000658.388, 111
Trd, 000658.525, 109
Trd, 000659.575, 109
Trd, 000660.425, 109
Trd, 000661.250, 108
Trd, 000661.275, 107
Trd, 000661.788, 109
Trd, 000662.225, 107
Trd, 000664.150, 102
Trd, 000665.225, 101
Trd, 000665.425, 103
Trd, 000665.888, 101
Trd, 000666.413, 102
Trd, 000667.463, 106
Trd, 000670.600, 107
Trd, 000671.500, 107
Trd, 000675.400, 107
Trd, 000675.525, 106
Trd, 000677.525, 106
Trd, 000678.050, 107
Trd, 000680.838, 105
Trd, 000681.338, 105
Trd, 000681.800, 105
Trd, 000682.138, 106
Trd, 000682.238, 106
Trd, 000683.563, 106
Trd, 000684.913, 102
Trd, 000686.988, 101
Trd, 000688.413, 101
Trd, 000689.013, 100
Trd, 000692.613, 104
Trd, 000693.725, 100
Trd, 000696.413, 99
Trd, 000698.550, 101
Trd, 000699.288, 100
Trd, 000699.975, 99
Trd, 000700.625, 99
Trd, 000701.000, 99
Trd, 000704.088, 98
Trd, 000704.588, 98
Trd, 000704.788, 97
Trd, 000704.925, 100
Trd, 000707.825, 97
Trd, 000708.338, 97
Trd, 000713.888, 96
Trd, 000714.963, 96
Trd, 000716.763, 98
Trd, 000717.725, 96
Trd, 000718.188, 95
Trd, 000718.913, 95
Trd, 000719.788, 93
Trd, 000721.100, 96
Trd, 000721.825, 97
Trd, 000722.200, 96
Trd, 000724.413, 99
Trd, 000725.088, 101
Trd, 000725.725, 100
Trd, 000726.013, 99
Trd, 000726.838, 99
Trd, 000728.075, 100
Trd, 000728.225, 101
Trd, 000729.013, 100
Trd, 000731.213, 103
Trd, 000738.663, 100
Trd, 000738.875, 103
Trd, 000739.738, 103
Trd, 000741.288, 103
Trd, 000741.475, 102
Trd, 000741.863, 103
Trd, 000744.913, 105
Trd, 000745.388, 105
Trd, 000745.600, 104
Trd, 000747.600, 106
Trd, 000747.788, 106
Trd, 000747.963, 100
Trd, 000749.038, 105
Trd, 000749.825, 103
Trd, 000749.863, 102
Trd, 000750.075, 106
Trd, 000750.363, 99
Trd, 000752.638, 99
Trd, 000753.238, 100
Trd, 000753.925, 101
Trd, 000756.100, 103
Trd, 000758.488, 104
Trd, 000759.188, 105
Trd, 000762.363, 101
Trd, 000762.938, 100
Trd, 000763.563, 100
Trd, 000763.675, 99
Trd, 000764.050, 99
Trd, 000764.713, 98
Trd, 000765.388, 97
Trd, 000765.400, 98
Trd, 000766.225, 99
Trd, 000767.138, 97
Trd, 000767.513, 96
Trd, 000772.800, 95
Trd, 000773.513, 97
Trd, 000773.575, 95
Trd, 000773.813, 99
Trd, 000774.213, 94
Trd, 000776.388, 99
Trd, 000776.838, 95
Trd, 000780.663, 93
Trd, 000781.275, 91
Trd, 000782.125, 90
Trd, 000784.900, 91
Trd, 000784.975, 91
Trd, 000785.375, 90
Trd, 000786.300, 91
Trd, 000786.600, 90
Trd, 000786.825, 90
Trd, 000789.013, 88
Trd, 000789.713, 88
Trd, 000793.588, 91
Trd, 000794.125, 90
Trd, 000794.163, 91
Trd, 000795.675, 90
Trd, 000796.725, 88
Trd, 000797.338, 93
Trd, 000799.238, 93
Trd, 000801.988, 91
Trd, 000805.950, 89
Trd, 000806.350, 91
Trd, 000809.163, 88
Trd, 000809.425, 90
Trd, 000810.538, 87
Trd, 000810.963, 90
Trd, 000811.050, 93
Trd, 000812.888, 94
Trd, 000813.000, 94
Trd, 000813.338, 96
Trd, 000818.113, 95
Trd, 000818.175, 95
Trd, 000819.188, 92
Trd, 000821.925, 95
Trd, 000824.725, 95
Trd, 000825.213, 93
Trd, 000827.613, 93
Trd, 000828.313, 93
Trd, 000828.550, 95
Trd, 000829.025, 95
Trd, 000830.938, 94
Trd, 000831.450, 96
Trd, 000832.925, 98
Trd, 000835.313, 100
Trd, 000839.075, 99
Trd, 000839.888, 100
Trd, 000840.188, 96
Trd, 000841.000, 96
Trd, 000841.163, 93
Trd, 000842.725, 95
Trd, 000842.888, 97
Trd, 000843.138, 98
Trd, 000844.650, 98
Trd, 000845.075, 100
Trd, 000846.325, 99
Trd, 000846.513, 97
Trd, 000847.275, 101
Trd, 000849.988, 101
Trd, 000853.375, 95
Trd, 000853.513, 95
Trd, 000853.838, 94
Trd, 000855.638, 93
Trd, 000855.663, 93
Trd, 000855.850, 92
Trd, 000856.175, 95
Trd, 000856.575, 96
Trd, 000858.913, 95
Trd, 000860.450, 93
Trd, 000860.475, 92
Trd, 000861.538, 93
Trd, 000864.113, 90
Trd, 000864.188, 89
Trd, 000869.325, 89
Trd, 000869.638, 88
Trd, 000870.975, 87
Trd, 000873.150, 91
Trd, 000873.600, 91
Trd, 000874.438, 95
Trd, 000874.575, 87
Trd, 000875.200, 89
Trd, 000875.675, 91
Trd, 000876.488, 90
Trd, 000879.538, 93
Trd, 000879.725, 93
Trd, 000881.425, 92
Trd, 000882.275, 88
Trd, 000884.913, 87
Trd, 000885.925, 85
Trd, 000886.288, 83
Trd, 000887.425, 83
Trd, 000888.100, 82
Trd, 000891.313, 82
Trd, 000892.313, 82
Trd, 000894.663, 82
Trd, 000894.900, 82
Trd, 000894.938, 80
Trd, 000895.750, 79
Trd, 000896.575, 82
Trd, 000899.838, 79
Trd, 000900.563, 84
Trd, 000900.650, 79
Trd, 000902.863, 80
Trd, 000904.400, 78
Trd, 000904.538, 81
Trd, 000904.713, 78
Trd, 000907.475, 85
Trd, 000908.550, 77
Trd, 000908.888, 85
Trd, 000911.013, 80
Trd, 000911.288, 79
Trd, 000914.400, 78
Trd, 000914.413, 79
Trd, 000915.588, 78
Trd, 000915.750, 79
Trd, 000915.975, 78
Trd, 000916.838, 83
Trd, 000919.100, 84
Trd, 000922.663, 83
Trd, 000924.163, 84
Trd, 000927.225, 85
Trd, 000930.725, 84
Trd, 000933.038, 83
Trd, 000934.025, 85
Trd, 000934.575, 85
Trd, 000935.263, 83
Trd, 000936.100, 82
Trd, 000937.475, 86
Trd, 000940.900, 83
Trd, 000941.600, 81
Trd, 000944.475, 85
Trd, 000945.500, 85
Trd, 000946.500, 86
Trd, 000946.638, 86
Trd, 000947.000, 84
Trd, 000947.538, 82
Trd, 000948.775, 84
Trd, 000950.663, 83
Trd, 000951.075, 81
Trd, 000951.088, 83
Trd, 000951.750, 81
Trd, 000955.763, 84
Trd, 000956.938, 86
Trd, 000960.575, 83
Trd, 000960.788, 82
Trd, 000962.013, 83
Trd, 000962.613, 82
Trd, 000965.125, 83
Trd, 000967.088, 81
Trd, 000967.200, 80
Trd, 000968.225, 80
Trd, 000970.938, 79
Trd, 000972.125, 80
Trd, 000972.163, 81
Trd, 000973.238, 81
Trd, 000973.813, 82
Trd, 000974.563, 81
Trd, 000975.225, 82
Trd, 000976.513, 81
Trd, 000976.950, 80
Trd, 000978.700, 81
Trd, 000978.963, 79
Trd, 000981.013, 79
Trd, 000981.188, 80
Trd, 000982.550, 79
Trd, 000983.925, 81
Trd, 000985.238, 80
Trd, 000986.250, 81
Trd, 000988.138, 83
Trd, 000989.025, 82
Trd, 000995.800, 80
Trd, 000998.375, 81
Trd, 000998.613, 82
Trd, 000998.838, 84
Trd, 000999.588, 79
Trd, 001000.225, 82
Trd, 001000.738, 80
Trd, 001001.575, 81
Trd, 001002.638, 80
Trd, 001002.950, 80
Trd, 001005.063, 83
Trd, 001005.563, 82
Trd, 001005.838, 81
Trd, 001007.025, 80
Trd, 001013.025, 79
Trd, 001014.963, 82
Trd, 001019.263, 82
Trd, 001019.463, 77
Trd, 001019.938, 83
Trd, 001020.963, 79
Trd, 001021.038, 79
Trd, 001021.413, 79
Trd, 001021.925, 80
Trd, 001027.100, 81
Trd, 001029.713, 79
Trd, 001030.838, 81
Trd, 001032.675, 83
Trd, 001033.038, 83
Trd, 001034.225, 83
Trd, 001034.500, 84
Trd, 001034.725, 82
Trd, 001035.063, 85
Trd, 001035.163, 86
Trd, 001037.675, 83
Trd, 001039.538, 82
Trd, 001042.450, 81
Trd, 001043.175, 82
Trd, 001044.525, 81
Trd, 001044.788, 80
Trd, 001049.563, 81
Trd, 001052.275, 79
Trd, 001052.400, 79
Trd, 001053.463, 78
Trd, 001054.463, 77
Trd, 001056.288, 77
Trd, 001056.813, 77
Trd, 001057.513, 77
Trd, 001059.125, 76
Trd, 001060.438, 76
Trd, 001061.425, 76
Trd, 001063.063, 75
Trd, 001064.763, 76
Trd, 001065.000, 77
Trd, 001069.763, 76
Trd, 001070.438, 74
Trd, 001070.475, 74
Trd, 001070.750, 76
Trd, 001071.663, 77
Trd, 001073.988, 76
Trd, 001074.738, 78
Trd, 001075.063, 78
Trd, 001075.213, 78
Trd, 001077.800, 79
Trd, 001078.163, 80
Trd, 001078.325, 76
Trd, 001080.338, 77
Trd, 001081.000, 76
Trd, 001084.850, 75
Trd, 001085.288, 75
Trd, 001090.888, 76
Trd, 001090.988, 74
Trd, 001091.288, 73
Trd, 001094.125, 73
Trd, 001094.700, 73
Trd, 001094.963, 73
Trd, 001097.025, 73
Trd, 001100.638, 72
Trd, 001103.088, 71
Trd, 001103.688, 74
Trd, 001104.125, 75
Trd, 001104.188, 76
Trd, 001105.538, 76
Trd, 001106.588, 72
Trd, 001108.550, 74
Trd, 001108.613, 74
Trd, 001109.763, 73
Trd, 001110.563, 75
Trd, 001111.375, 79
Trd, 001111.550, 75
Trd, 001115.963, 77
Trd, 001116.500, 77
Trd, 001116.750, 75
Trd, 001119.588, 78
Trd, 001120.050, 76
Trd, 001124.513, 75
Trd, 001125.950, 76
Trd, 001126.625, 75
Trd, 001128.150, 77
Trd, 001128.750, 79
Trd, 001130.325, 77
Trd, 001130.363, 74
Trd, 001132.275, 74
Trd, 001132.388, 74
Trd, 001134.825, 74
Trd, 001135.850, 73
Trd, 001136.600, 73
Trd, 001137.488, 74
Trd, 001138.425, 73
Trd, 001138.988, 73
Trd, 001140.275, 74
Trd, 001147.625, 73
Trd, 001147.938, 74
Trd, 001148.775, 72
Trd, 001150.238, 73
Trd, 001150.850, 73
Trd, 001152.750, 73
Trd, 001154.825, 73
Trd, 001155.475, 74
Trd, 001158.563, 74
Trd, 001161.088, 75
Trd, 001161.450, 75
Trd, 001161.600, 77
Trd, 001162.588, 77
Trd, 001162.663, 78
Trd, 001162.738, 77
Trd, 001164.288, 76
Trd, 001164.613, 80
Trd, 001166.200, 76
Trd, 001168.325, 76
Trd, 001171.600, 76
Trd, 001172.613, 76
Trd, 001173.138, 75
Trd, 001173.200, 77
Trd, 001174.100, 74
Trd, 001174.938, 75
Trd, 001175.525, 75
Trd, 001175.863, 75
Trd, 001176.013, 77
Trd, 001184.075, 80
Trd, 001184.513, 80
Trd, 001185.563, 79
Trd, 001187.538, 79
Trd, 001188.500, 77
Trd, 001189.825, 79
Trd, 001190.188, 80
Trd, 001191.188, 77
Trd, 001192.800, 75
Trd, 001193.338, 75
Trd, 001194.938, 77
Trd, 001196.500, 76
Trd, 001198.938, 77
Trd, 001199.113, 78
Trd, 001201.400, 78
Trd, 001202.288, 75
Trd, 001202.300, 74
Trd, 001204.550, 74
Trd, 001205.338, 73
Trd, 001206.150, 74
Trd, 001210.113, 74
Trd, 001210.500, 74
Trd, 001213.738, 78
Trd, 001216.788, 78
Trd, 001217.125, 80
Trd, 001218.588, 76
Trd, 001218.650, 79
Trd, 001219.213, 80
Trd, 001222.250, 81
Trd, 001224.225, 81
Trd, 001225.550, 80
Trd, 001227.163, 80
Trd, 001227.875, 81
Trd, 001229.775, 81
Trd, 001230.675, 80
Trd, 001231.038, 81
Trd, 001237.525, 80
Trd, 001238.175, 82
Trd, 001239.088, 82
Trd, 001239.188, 80
Trd, 001243.488, 80
Trd, 001244.563, 79
Trd, 001245.838, 80
Trd, 001246.363, 80
Trd, 001246.413, 79
Trd, 001246.488, 78
Trd, 001247.750, 80
Trd, 001247.863, 80
Trd, 001248.463, 80
Trd, 001249.738, 80
Trd, 001251.138, 81
Trd, 001252.800, 82
Trd, 001256.500, 81
Trd, 001257.613, 82
Trd, 001258.038, 82
Trd, 001258.300, 83
Trd, 001258.800, 82
Trd, 001260.238, 82
Trd, 001262.138, 82
Trd, 001262.400, 81
Trd, 001262.538, 83
Trd, 001264.025, 84
Trd, 001264.438, 80
Trd, 001267.400, 85
Trd, 001268.550, 85
Trd, 001269.975, 85
Trd, 001271.025, 84
Trd, 001272.813, 84
Trd, 001274.038, 79
Trd, 001276.238, 84
Trd, 001278.325, 83
Trd, 001279.000, 82
Trd, 001280.088, 83
Trd, 001282.525, 82
Trd, 001282.838, 81
Trd, 001283.163, 82
Trd, 001283.250, 82
Trd, 001283.350, 83
Trd, 001287.138, 80
Trd, 001290.313, 80
Trd, 001290.775, 79
Trd, 001291.313, 80
Trd, 001291.600, 79
Trd, 001292.713, 79
Trd, 001293.663, 84
Trd, 001294.388, 85
Trd, 001298.825, 78
Trd, 001299.925, 79
Trd, 001301.525, 78
Trd, 001302.950, 81
Trd, 001303.813, 82
Trd, 001306.150, 82
Trd, 001308.150, 82
Trd, 001308.788, 80
Trd, 001308.813, 80
Trd, 001309.813, 80
Trd, 001312.663, 80
Trd, 001316.950, 83
Trd, 001317.400, 84
Trd, 001317.838, 81
Trd, 001317.875, 83
Trd, 001319.375, 81
Trd, 001319.900, 82
Trd, 001320.363, 81
Trd, 001322.138, 82
Trd, 001323.350, 85
Trd, 001323.488, 86
Trd, 001325.200, 86
Trd, 001326.338, 86
Trd, 001326.500, 86
Trd, 001328.288, 85
Trd, 001328.775, 86
Trd, 001329.063, 87
Trd, 001329.388, 86
Trd, 001330.188, 87
Trd, 001335.875, 88
Trd, 001337.938, 85
Trd, 001338.713, 84
Trd, 001340.338, 88
Trd, 001341.925, 84
Trd, 001342.688, 87
Trd, 001343.938, 87
Trd, 001344.775, 87
Trd, 001345.513, 84
Trd, 001346.338, 85
Trd, 001349.513, 83
Trd, 001349.638, 84
Trd, 001350.013, 85
Trd, 001351.488, 84
Trd, 001355.125, 84
Trd, 001359.738, 85
Trd, 001360.100, 84
Trd, 001360.488, 85
Trd, 001361.650, 85
Trd, 001363.375, 87
Trd, 001364.475, 88
Trd, 001366.263, 87
Trd, 001367.063, 86
Trd, 001368.350, 85
Trd, 001369.825, 84
Trd, 001370.613, 86
Trd, 001372.638, 83
Trd, 001374.613, 83
Trd, 001374.788, 85
Trd, 001375.963, 85
Trd, 001376.638, 86
Trd, 001377.313, 85
Trd, 001379.675, 85
Trd, 001380.675, 83
Trd, 001382.013, 82
Trd, 001383.325, 84
Trd, 001384.700, 82
Trd, 001386.438, 82
Trd, 001388.275, 85
Trd, 001389.800, 82
Trd, 001390.725, 83
Trd, 001392.388, 82
Trd, 001392.625, 81
Trd, 001393.775, 84
Trd, 001396.038, 85
Trd, 001397.100, 86
Trd, 001398.838, 86
